Temperature,Precipitation,Humidity,WindSpeed,WindDir,CloudCover,Pressure
24.210245,0.0,70.65877,1.9386592,158.1986,49.0,1018.6
25.070246,0.0,73.51253,3.096837,125.537674,27.0,1017.9
26.020245,0.0,64.60707,0.5091169,315.0,18.0,1017.4
26.950245,0.0,57.51983,3.563818,44.999985,18.0,1016.9
27.580246,0.0,53.594048,3.8268526,41.18593,29.0,1016.5
27.990246,0.0,52.220036,4.32,360.0,28.0,1016.3
27.720245,0.3,53.83346,6.28713,13.240509,27.0,1015.7
27.360245,0.0,57.291336,3.6179552,5.7105865,23.0,1015.5
27.060246,0.0,58.682217,2.0991426,329.03625,31.0,1015.7
26.020245,0.0,62.647903,2.2768397,341.56506,15.0,1015.6
24.100245,0.0,70.86119,1.835647,11.309921,14.0,1015.5
22.120245,0.4,81.4956,0.35999998,270.0,15.3,1015.3
20.900246,0.9,87.51742,0.71999997,180.0,27.0,1015.2
20.610245,0.4,89.55041,3.8268526,131.18591,41.0,1014.0
20.120245,0.3,92.43111,4.73506,98.74616,30.000002,1013.7
20.240246,0.0,92.61123,4.198285,149.03624,35.0,1013.5
20.030245,0.0,93.82816,6.638072,167.47119,32.0,1013.2
19.910246,0.0,94.11777,7.628263,160.70996,30.000002,1013.2
19.710245,0.0,94.10988,6.439876,153.43495,30.000002,1012.5
19.620245,0.0,93.92906,6.6087217,150.64224,30.000002,1011.8
19.960245,0.0,91.959496,6.489992,160.55997,30.000002,1011.4
20.680244,0.1,88.71654,6.924738,171.02737,30.000002,1011.5
21.770245,0.0,83.94513,6.12,180.0,30.000002,1011.6
22.920246,0.0,77.95234,10.233123,230.7106,37.0,1011.5
23.520245,0.0,73.159805,12.43434,247.89056,25.0,1011.5
23.820246,0.0,71.57255,11.440979,245.85446,36.0,1011.9
23.840246,0.0,68.13652,13.089354,238.49574,53.0,1011.7
23.220245,0.0,68.57906,12.682018,235.40771,30.0,1011.7
23.240246,0.2,70.25722,12.181625,251.0296,26.0,1011.2
21.980246,0.2,74.67743,10.829959,254.57785,42.0,1011.7
20.930244,0.0,80.06828,10.594036,260.2176,29.1,1011.6
20.960245,0.0,81.9196,10.1376915,263.8845,29.1,1011.6
20.380245,0.0,83.74,8.209263,254.74487,76.0,1011.6
19.930244,0.0,84.81411,8.217153,241.18921,60.0,1012.1
19.040245,0.5,87.52268,11.298495,247.52057,29.0,1013.2
18.510244,0.0,87.140816,10.966713,246.8014,25.0,1013.9
17.710245,0.0,87.404305,8.217153,241.18921,32.0,1014.4
17.120245,0.0,89.69355,5.315336,241.69925,20.0,1014.7
16.740246,0.0,90.246155,4.072935,225.0,21.0,1014.8
16.530245,0.0,90.05605,4.8965297,216.02737,24.0,1014.7
16.300245,0.0,90.56587,6.1094027,225.0,38.0,1014.7
15.970245,0.1,91.25088,5.991594,237.26477,65.0,1014.6
15.470245,0.0,92.35332,5.0142193,248.9625,40.0,1014.7
15.3102455,0.0,92.58487,4.2136917,250.0169,32.0,1014.6
15.480246,0.0,92.474106,6.489992,250.55997,50.0,1014.9
16.490246,0.2,88.31893,5.634891,243.43495,62.0,1015.2
17.640245,0.0,80.08348,5.495161,238.3925,62.0,1015.3
18.640245,0.0,72.34579,5.315336,241.69925,52.0,1015.4
19.560246,0.0,66.61459,4.2136917,250.0169,49.0,1015.0
20.310246,0.0,63.408947,4.829907,243.43495,48.0,1014.8
21.220245,0.0,58.767914,6.5693827,260.5377,40.0,1014.5
21.760244,0.0,56.140823,6.162207,276.70984,35.0,1014.3
22.280245,0.0,54.094048,5.2416787,285.9454,42.0,1014.0
22.580246,0.0,52.762527,4.802999,282.99463,38.0,1013.9
23.060246,0.0,50.603367,4.896529,287.10272,39.0,1013.7
22.950245,0.0,50.107708,5.692099,304.69516,31.0,1013.6
22.310246,0.0,51.861694,4.8965297,323.97263,29.0,1013.6
21.520245,0.0,55.344475,3.319036,347.4712,21.0,1013.5
19.410246,0.0,58.59844,5.0911684,8.130096,17.0,1013.6
17.860245,0.0,69.309074,6.5693827,9.462311,11.0,1014.2
16.320246,0.0,79.06147,6.2145634,10.00798,6.0,1014.4
15.150246,0.0,84.79047,1.835647,348.69006,1.0,1014.9
14.510245,0.0,87.45032,1.08,270.0,6.0,1015.0
14.350245,0.0,89.36008,0.8049845,206.56505,3.0,1014.9
13.370245,0.0,92.71634,1.8,216.8699,4.0,1014.7
13.370245,0.0,92.83902,2.4149535,206.56505,10.0,1014.7
13.150246,0.0,92.82631,2.6208394,195.9454,6.0,1014.8
12.050245,0.0,94.763535,2.968636,165.96376,3.6000001,1015.2
13.430245,0.0,92.23077,3.8268526,138.81407,18.0,1015.2
15.920245,0.0,84.542885,3.396233,147.99461,2.0,1015.3
18.490246,0.0,75.897835,3.0758414,159.44395,4.5,1015.2
20.590246,0.0,68.81191,2.52,180.0,10.200001,1015.3
22.190245,0.0,62.88314,2.1897945,170.53767,8.1,1015.1
23.440245,0.0,53.29934,4.452954,165.96376,6.3,1014.5
24.520245,0.0,48.833458,5.8048253,187.12502,17.0,1014.2
25.240246,0.0,45.405506,5.0142193,201.0375,29.400002,1013.8
24.920246,0.0,44.840515,3.8939953,213.69006,33.0,1013.4
24.810246,0.0,47.581985,2.7416782,246.8014,81.0,1013.4
24.550245,0.0,50.83168,2.0991426,300.96378,98.0,1013.5
23.910246,0.0,59.98637,2.52,360.0,80.0,1013.3
22.790245,0.0,68.6699,2.9024127,29.744873,74.0,1013.4
21.970245,0.0,74.01445,2.0364676,44.999985,69.0,1013.4
20.900246,0.0,72.28545,3.096837,54.46232,76.0,1013.7
19.580246,0.0,77.508865,2.5455842,81.869896,63.0,1013.8
18.520245,0.0,82.94033,2.1897945,99.46232,29.0,1013.7
16.540245,0.0,91.58325,2.1897945,80.537674,75.0,1014.1
16.160246,0.0,93.71647,0.71999997,360.0,53.0,1014.4
15.170245,0.0,95.080696,1.484318,75.96376,24.0,1014.3
14.840245,0.0,95.8138,2.1897945,99.46232,25.500002,1014.2
14.780245,0.0,95.562515,2.52,89.99999,27.300001,1014.0
14.5602455,0.0,96.054726,2.52,89.99999,28.2,1013.8
14.500245,0.0,96.11552,2.5455842,98.1301,29.1,1013.8
15.740245,0.0,93.635796,3.219938,116.56505,25.500002,1013.7
17.610245,0.0,86.27574,3.319036,102.52881,14.400001,1013.5
20.160246,0.0,79.252556,3.2599385,96.34019,6.0,1013.3
22.720245,0.0,70.96763,4.1046314,105.25512,3.0,1012.9
24.810246,0.0,65.41835,5.0142193,111.03751,3.0,1012.1
26.540245,0.0,60.858532,4.379589,99.46232,6.0,1012.0
27.850245,0.0,57.19182,5.634891,116.56505,6.0,1011.5
29.080246,0.0,54.001278,7.42159,140.90614,16.0,1010.9
29.650246,0.0,51.625183,7.10031,149.53445,26.0,1010.2
29.500246,0.0,52.27235,5.6233797,140.19443,45.0,1009.6
28.770245,0.0,54.537865,4.8433046,131.98721,57.0,1009.2
27.530245,0.0,58.90246,4.5536795,108.434944,46.0,1008.4
26.840246,0.0,65.264496,0.71999997,180.0,29.400002,1008.4
24.910246,0.0,79.30323,14.512064,246.61478,30.000002,1010.3
21.670246,3.7,86.983055,10.630672,241.69925,95.0,1012.2
20.030245,1.0,97.353325,5.95906,154.98311,30.0,1012.4
19.700245,0.2,96.983696,6.9899354,168.11134,25.500002,1012.8
19.420246,0.0,94.75165,9.007196,177.7094,70.0,1013.7
19.760244,0.0,94.11185,8.707238,187.12502,61.0,1014.1
19.950245,0.0,93.296745,6.849467,183.01279,58.0,1014.0
19.570246,0.0,93.98604,8.12197,192.80426,29.1,1013.9
19.230246,0.0,93.91288,6.28713,203.62938,27.6,1014.4
18.810246,0.0,93.717186,5.315336,208.30077,18.6,1014.6
18.310246,0.0,93.51673,5.4833565,203.1986,21.0,1015.2
18.610245,0.0,92.35145,4.829907,206.56505,14.0,1015.7
19.220245,0.0,90.47563,4.3349743,228.36647,40.0,1016.0
19.780245,0.0,86.15548,6.6185193,247.61987,35.0,1016.4
20.270245,0.0,82.09547,9.0,253.7398,25.0,1016.5
20.870245,0.0,77.504295,10.041354,255.46555,20.0,1016.4
21.690245,0.0,71.59761,8.12197,257.19574,52.0,1016.4
22.720245,0.0,65.69115,10.853866,264.28943,36.0,1016.6
23.500246,0.0,59.92924,11.885453,268.26428,32.0,1016.6
23.820246,0.0,57.27991,12.620554,273.2705,26.0,1016.5
24.090246,0.0,54.626583,12.964998,268.40887,29.0,1016.7
23.920246,0.0,52.729992,12.261158,266.63354,12.0,1016.5
23.910246,0.0,51.906345,12.245294,268.3153,10.0,1016.6
23.480246,0.0,52.719387,10.086427,267.9546,10.0,1017.0
22.700245,0.0,57.079906,6.9899354,258.11133,9.0,1017.4
20.640245,0.0,67.62687,6.696387,233.74615,5.0,1018.1
18.630245,0.0,75.62489,7.9036193,210.06859,9.6,1018.9
17.680244,0.0,78.590195,6.9527545,201.2505,29.400002,1019.4
16.780245,0.0,83.27127,5.1165614,219.28941,14.0,1019.7
15.940246,0.0,84.822525,3.5455887,203.9625,15.000001,1019.5
15.740245,0.0,84.52264,2.1897945,189.46233,25.800001,1019.6
15.510245,0.0,85.78297,1.835647,191.30994,24.900002,1019.9
15.600245,0.0,85.3993,1.08,180.0,26.0,1019.9
15.660245,0.0,84.95865,1.484318,165.96376,50.0,1020.1
15.750245,0.0,84.24683,1.484318,165.96376,26.0,1020.7
15.160245,0.0,90.54397,0.8049845,206.56505,7.0,1021.0
17.480246,0.0,82.654175,1.1384199,288.43497,8.0,1021.6
20.050245,0.0,72.835464,1.8,306.8699,7.0,1022.0
21.890245,0.0,63.224873,2.0991426,329.03625,11.0,1021.8
23.030245,0.0,59.240494,2.968636,345.96375,15.0,1021.5
23.780245,0.0,54.3,4.896529,17.102722,21.0,1021.1
24.400246,0.0,52.61375,5.0911684,8.130096,76.0,1020.7
24.850245,0.0,50.218197,5.0528407,4.085617,75.0,1020.9
25.410246,0.0,48.8803,4.6800003,22.619858,68.0,1020.6
25.520245,0.0,47.060875,5.315336,28.30075,63.0,1020.6
25.700245,0.0,46.986664,5.815978,21.801407,60.0,1020.3
25.590246,0.0,48.737553,6.638072,12.528809,58.0,1020.1
25.010244,0.0,51.45218,7.5942073,5.440323,67.0,1020.1
23.610245,0.0,57.22868,7.5685663,2.7262878,58.0,1020.4
21.220245,0.0,66.355995,6.28713,13.240509,47.0,1020.7
19.270245,0.0,75.143166,6.6185193,22.380127,19.0,1021.1
18.050245,0.0,81.50198,7.5942082,31.42955,15.0,1021.2
16.730246,0.0,86.412735,7.42159,39.09384,9.0,1021.1
16.150246,0.0,88.519745,5.8603754,47.489548,5.0,1020.9
15.600245,0.0,89.86968,5.95906,64.98311,5.4,1020.8
15.120245,0.0,91.31372,5.815978,68.19859,7.0,1020.6
14.440246,0.0,92.96044,5.0142193,68.96249,4.0,1020.2
14.120245,0.0,93.616615,4.829907,63.43495,2.0,1020.3
14.260245,0.0,93.623695,4.198285,59.036232,2.4,1020.5
15.410245,0.0,92.65078,3.319036,40.601288,5.4,1020.8
17.970245,0.0,84.49566,3.8268526,41.18593,18.6,1021.1
20.400246,0.0,74.94281,4.6102495,38.659805,26.1,1021.4
22.450245,0.0,68.16591,4.8433046,41.987198,26.7,1021.3
24.070246,0.0,63.90729,5.1165614,50.7106,18.900002,1021.0
25.470245,0.0,60.30868,6.28713,23.629364,10.200001,1020.9
26.700245,0.0,55.736702,8.707237,29.744873,9.6,1020.5
27.810246,0.0,51.843475,8.39657,30.963745,4.8,1020.0
28.510244,0.0,50.04766,7.24486,26.565033,1.0,1020.1
28.800245,0.0,49.80582,6.763786,25.201126,2.0,1019.6
28.840246,0.0,49.784603,6.28713,23.629364,1.5,1019.3
28.570246,0.0,51.350025,5.8603754,10.619659,0.0,1018.9
27.650246,0.0,54.882847,7.2805495,351.46924,0.0,1018.8
26.140245,0.0,59.55097,6.28713,346.7595,0.0,1019.0
23.070246,0.0,73.73144,6.12,360.0,0.0,1019.4
20.730246,0.0,83.198105,8.64,360.0,1.0,1019.7
19.580246,0.0,85.917534,7.342588,11.309921,0.0,1019.9
20.050245,0.0,81.65128,7.42159,14.03624,6.6000004,1020.0
18.820246,0.0,85.240555,5.3999996,36.86989,4.8,1020.0
18.300245,0.0,86.84287,3.0547013,44.999985,1.5,1019.9
17.370245,0.0,89.36663,2.0364676,44.999985,0.0,1019.8
16.650246,0.0,91.23613,3.219938,63.43495,0.0,1019.4
16.130245,0.0,91.61686,2.9024127,82.874985,0.0,1019.3
16.300245,0.0,90.33142,2.2768397,108.434944,2.0,1019.5
17.480246,0.0,91.289246,2.2768397,108.434944,6.0,1019.5
20.060246,0.0,83.121086,2.0991426,120.96376,11.700001,1019.4
22.540245,0.0,74.769066,1.8,89.99999,6.0,1019.4
24.540245,0.0,68.4025,2.1897945,80.537674,3.0,1019.1
26.310246,0.0,64.304535,1.835647,78.69006,2.0,1018.7
27.760244,0.0,60.903545,1.5273507,135.0,0.90000004,1018.5
28.710245,0.0,56.50608,1.2979984,213.69006,0.3,1017.7
29.730246,0.0,50.015053,1.4399999,180.0,0.0,1017.2
30.420246,0.0,45.37399,2.0991426,239.03624,3.0,1016.8
30.720245,0.0,43.505688,3.671294,281.30994,1.0,1016.3
30.920246,0.0,43.33875,5.692099,304.69516,0.6,1015.9
30.990246,0.0,42.591854,6.638072,319.3987,5.0,1015.2
30.090246,0.7,46.421814,5.315336,331.69925,7.0,1015.2
28.310246,0.0,52.60011,3.671294,348.69006,11.0,1015.2
25.650246,0.1,64.205215,5.771239,356.42368,7.0,1015.5
23.430244,0.0,73.838196,7.5942073,5.440323,2.0,1015.6
22.050245,0.0,78.418015,5.154415,24.775131,0.6,1015.7
21.770245,0.0,75.50178,3.4152596,71.56504,18.0,1015.4
19.640245,0.0,84.24556,2.7416782,113.19859,8.0,1015.2
18.870245,0.0,88.404655,2.5455842,171.8699,5.0,1014.9
18.250246,0.0,90.75683,3.0758414,200.55605,3.0,1014.2
17.640245,0.0,92.71229,3.2599385,186.3402,7.0,1013.7
17.280245,0.0,93.82839,3.0758414,159.44395,2.0,1013.5
17.300245,0.0,92.872696,3.396233,147.99461,1.0,1013.5
18.680244,0.0,89.01117,2.9024127,150.25511,1.0,1013.2
21.010244,0.0,82.02938,3.319036,130.60129,1.0,1012.9
23.520245,0.0,73.76043,3.396233,147.99461,7.0,1012.9
26.060246,0.0,67.717514,3.319036,167.47119,14.0,1012.7
27.860245,0.0,61.15412,3.6179552,174.28941,26.0,1012.2
29.160246,0.0,56.4021,1.609969,206.56505,26.0,1011.7
29.820246,0.0,51.21624,1.4399999,180.0,26.0,1010.8
30.620245,0.0,46.47439,3.2599385,173.6598,28.0,1010.1
30.920246,0.0,42.24822,3.2399998,180.0,17.0,1009.5
31.170246,0.0,40.440292,2.7416782,203.1986,12.6,1009.1
30.830246,0.0,40.868034,2.0991426,210.96376,16.0,1008.3
30.620245,0.0,42.1125,2.7416782,66.8014,7.0,1008.1
30.510244,0.0,43.698807,5.506941,78.69006,8.0,1007.5
28.400246,0.0,57.934788,4.3349743,85.23635,7.0,1007.6
25.180244,0.0,67.544846,6.2145634,79.99202,8.1,1007.7
23.010244,0.0,75.55549,6.87779,96.009,9.0,1007.8
22.180244,0.0,78.09116,5.0911684,98.1301,10.0,1007.3
21.340246,0.0,83.793045,2.9024127,97.125015,16.0,1007.4
20.930244,0.0,86.318794,3.0547013,135.0,38.0,1007.7
20.190245,0.0,87.73289,4.379589,189.46233,42.0,1008.1
20.080246,0.0,87.44689,4.3349743,184.76364,54.0,1008.0
20.190245,0.0,86.74129,3.6,180.0,34.0,1007.8
20.080246,0.0,87.6128,7.42159,247.16635,69.0,1008.5
20.140245,0.1,85.267235,5.495161,238.3925,57.0,1009.1
20.130245,0.0,83.871735,6.638072,220.6013,77.0,1009.6
20.330246,0.0,85.610725,5.8603754,190.61966,76.0,1009.7
21.300245,0.8,84.63601,6.87779,186.009,80.0,1009.8
22.710245,0.4,82.2839,6.162207,186.70984,75.0,1010.1
24.670246,0.3,73.17151,3.6179552,185.71059,53.0,1010.1
25.520245,0.1,68.42019,7.491114,234.78241,31.0,1010.0
26.170246,0.0,63.833054,9.339208,242.44719,27.300001,1009.9
26.460245,0.0,61.45637,8.669949,265.23636,16.2,1009.9
26.500246,0.0,59.14648,8.905908,284.03625,26.0,1009.8
25.980246,0.0,60.234455,7.9932966,305.83765,16.0,1010.0
25.110245,1.0,61.777782,8.287822,304.38034,44.0,1010.1
24.500246,0.0,65.93559,8.287822,272.48956,68.0,1010.9
24.500246,0.0,66.73249,7.289445,237.09476,78.0,1011.6
24.060246,0.0,69.48361,4.39436,235.00798,69.0,1011.8
22.650246,0.0,75.83262,5.1165614,230.7106,55.0,1012.4
21.070246,0.0,82.76537,6.489992,213.69006,39.0,1013.2
20.390245,0.0,86.431625,6.638072,220.6013,20.0,1013.9
19.370245,0.0,90.829666,8.287822,235.61966,21.0,1014.2
19.370245,0.0,90.71485,5.6233797,230.19443,26.0,1014.7
19.370245,0.0,90.94459,6.618519,225.0,23.0,1015.0
19.300245,0.0,91.285904,5.6233797,230.19443,21.0,1015.2
19.140245,0.0,91.913704,5.692099,235.30484,25.0,1015.6
19.170246,0.0,91.39358,5.1165614,230.7106,36.0,1015.9
19.270245,0.0,91.05341,4.1046314,232.12502,60.0,1016.5
19.360245,0.4,91.00148,3.8939953,236.30994,64.0,1016.9
19.670246,0.6,91.65423,5.0142193,248.9625,61.0,1017.7
20.540245,0.0,89.65786,7.2359104,275.7106,47.0,1018.4
21.570246,0.0,84.24016,7.968939,288.43497,40.0,1018.6
22.270245,0.0,78.399895,7.5685663,295.3462,32.0,1018.8
23.280245,0.0,68.19945,4.0249224,280.30487,57.0,1019.1
24.120245,0.0,62.626717,5.6920996,251.56506,43.0,1019.1
24.730246,0.0,58.39332,8.825508,258.23172,42.0,1019.1
25.170246,0.0,57.97654,9.746631,265.7636,49.0,1018.9
25.510244,0.0,56.37547,9.3669195,272.2026,38.0,1018.8
25.640245,0.0,56.335094,9.422101,276.58194,32.0,1018.6
25.700245,0.0,55.668716,9.178235,281.30994,14.0,1018.7
25.090246,0.0,56.780777,8.4042845,279.8658,16.0,1018.8
24.030245,0.0,60.71186,7.342588,281.30994,22.0,1019.1
21.780245,0.0,67.07549,6.5693827,279.46234,16.0,1019.7
19.540245,0.0,75.62634,5.4477882,277.59464,15.0,1020.3
18.340246,0.0,80.70036,4.802999,257.00537,15.0,1020.6
17.570246,0.0,83.79812,4.6938252,274.3987,7.0,1021.0
17.180244,0.0,85.178406,4.6938257,302.4712,10.0,1021.1
16.690245,0.0,86.577354,3.671294,281.30994,11.0,1021.2
16.260246,0.0,87.27116,3.6,233.1301,14.0,1021.2
15.880245,0.0,87.29254,4.1046314,217.87498,17.0,1021.0
15.240245,0.0,88.44176,4.510787,208.61046,24.0,1021.1
15.120245,0.0,89.18817,4.6800003,202.61987,25.0,1021.3
16.020247,0.0,87.419586,3.5455887,203.9625,29.0,1021.5
17.940245,0.0,80.75146,4.6800003,202.61987,33.0,1021.6
19.690245,0.0,75.163994,5.1165614,219.28941,39.0,1021.8
21.340246,0.0,69.5395,6.9153743,231.3402,38.0,1021.6
22.490246,0.0,64.80372,8.287822,235.61966,74.0,1021.0
23.360245,0.0,60.051353,6.489992,236.30994,74.0,1020.8
24.330246,0.0,58.86281,10.30883,245.22485,99.0,1020.3
24.980246,0.0,57.893986,9.346143,254.35776,89.0,1019.9
25.420246,0.0,58.147476,11.013882,258.69006,89.0,1019.6
25.130245,0.0,60.653816,11.885453,268.26428,83.0,1019.7
25.110245,0.0,61.81703,11.570515,275.35583,54.0,1019.5
24.280245,0.0,66.772415,10.538843,277.85333,65.0,1019.5
23.530245,0.2,70.48924,8.311245,265.03027,75.0,1019.4
22.790245,0.0,71.887115,8.905908,255.96376,66.0,1019.4
21.760244,0.1,75.06964,8.049845,259.69516,68.0,1020.0
21.130245,0.2,77.444466,7.5599995,270.0,62.0,1020.4
20.450245,0.0,79.749306,7.342588,281.30994,53.0,1020.5
19.900246,0.0,81.06123,6.696387,306.25385,34.0,1020.6
19.480246,0.0,82.05087,7.653705,318.8141,22.0,1020.7
19.030245,0.0,84.01722,6.193674,324.46234,48.0,1021.0
18.460245,0.0,86.52463,5.3999996,306.8699,80.0,1021.0
17.980246,0.0,88.04817,4.0249224,280.30487,74.0,1020.7
17.660246,0.0,88.81655,4.39436,304.99203,67.0,1020.8
17.090246,0.0,89.864914,4.6938257,327.5288,63.0,1020.7
17.180244,0.0,90.10335,3.4152596,341.56506,65.0,1020.7
18.120245,0.0,84.29455,3.9763298,354.8056,56.0,1021.1
19.470245,0.0,72.21416,5.4119864,356.18594,39.0,1021.2
20.420246,0.0,67.89035,6.130579,356.63354,45.0,1021.1
21.020245,0.0,63.81677,6.2145634,349.992,46.0,1021.0
21.680244,0.0,63.796436,6.849467,3.0127716,60.0,1021.0
22.350245,0.0,60.83371,7.2,360.0,63.0,1020.6
22.890245,0.0,58.026497,7.9526596,354.8056,73.0,1020.1
23.440245,0.0,54.497456,7.9526596,354.8056,99.0,1019.7
23.870245,0.0,53.097214,8.287822,357.51044,98.0,1019.5
23.900246,0.0,51.497414,8.647496,357.61407,91.0,1019.2
23.740246,0.0,52.855915,7.92,360.0,83.0,1018.7
23.200245,0.0,55.26091,7.5942073,5.440323,73.0,1018.5
21.890245,0.0,60.56853,7.5599995,360.0,58.0,1018.5
19.980246,0.0,68.20001,6.162207,353.29016,61.0,1018.9
18.290245,0.0,77.61382,5.4477882,352.40536,46.0,1019.1
17.650246,0.0,79.2547,4.6938252,355.60132,27.000002,1019.2
15.980246,0.0,89.14145,5.937272,14.03624,29.400002,1019.4
15.670245,0.0,90.34467,5.692099,34.69516,29.7,1019.0
15.340245,0.0,92.52631,5.00128,30.256424,29.400002,1018.5
15.480246,0.0,92.53427,3.563818,44.999985,29.1,1018.1
15.280245,0.0,91.981834,3.96,360.0,26.1,1017.5
14.400246,0.0,94.616554,6.162207,353.29016,35.0,1017.5
14.5602455,0.0,93.57752,5.937272,14.03624,34.0,1017.2
14.380245,0.0,93.99841,4.6800003,22.619858,29.0,1017.0
16.800245,0.0,85.3041,4.198285,30.963745,22.0,1017.1
19.000246,0.0,74.806305,4.1046314,37.87497,17.0,1016.8
20.810246,0.0,69.212685,3.8773184,21.801407,14.0,1016.8
22.440245,0.0,64.211105,4.6938257,32.47119,41.0,1016.4
23.790245,0.0,59.65034,5.3999996,36.86989,31.0,1015.6
24.850245,0.0,55.386787,4.3349743,48.366455,35.0,1014.9
25.990246,0.0,50.74775,2.5959969,33.690063,18.900002,1014.2
26.610245,0.0,48.25425,2.2768397,18.434952,27.900002,1013.6
26.900246,0.0,45.979286,1.835647,11.309921,25.800001,1013.0
27.040245,0.0,44.63176,3.2399998,360.0,24.0,1012.7
26.880245,0.0,46.273567,4.68,360.0,29.400002,1012.3
26.280245,0.0,51.020523,5.4119864,356.18594,29.1,1012.1
24.270245,0.0,58.171112,3.8773184,338.1986,27.900002,1012.2
20.760244,0.0,75.19449,5.0911684,351.8699,29.1,1012.3
18.690245,0.0,83.28107,6.9899354,11.888657,28.2,1012.5
18.170246,0.0,84.13729,6.638072,40.601288,27.000002,1012.6
16.820246,0.0,89.55511,2.5455842,44.999985,28.2,1012.9
16.220245,0.0,90.67776,1.609969,63.43495,27.6,1013.1
15.850245,0.0,90.18155,1.08,180.0,40.0,1013.0
15.380245,0.0,91.80831,2.1897945,189.46233,43.0,1012.7
15.710245,0.0,90.64214,3.2599385,186.3402,45.0,1012.5
15.840245,0.0,90.41578,3.6179552,185.71059,34.0,1012.4
15.250245,0.0,92.40066,3.9763298,185.19443,26.0,1012.4
16.010246,0.0,91.96638,2.52,180.0,19.0,1012.5
18.110245,0.0,86.1583,1.9386592,201.8014,15.900001,1012.8
20.900246,0.0,76.03919,2.0991426,210.96376,26.7,1013.1
23.380245,0.0,65.87118,2.8116899,230.19443,24.6,1013.3
25.080246,0.0,58.364414,2.5455842,278.1301,10.5,1013.4
26.390245,0.0,52.043903,1.4399999,270.0,8.1,1013.5
27.220245,0.0,49.265594,0.35999998,270.0,6.0,1013.3
27.700245,0.0,46.675575,1.2979984,326.30994,6.6000004,1013.0
28.350245,0.0,44.6134,2.4149535,333.43497,13.0,1012.9
28.500246,0.0,43.20672,3.2399998,360.0,27.0,1012.7
28.700245,0.0,42.100937,3.8939953,33.690063,3.0,1012.4
28.250246,0.0,43.814297,4.1046314,37.87497,1.0,1012.2
27.370245,0.0,49.846012,4.2136917,19.983109,4.0,1012.2
25.630245,0.0,61.347954,3.6179552,5.7105865,3.0,1012.2
23.170246,0.0,66.41887,6.830519,18.434952,4.0,1012.5
21.660246,0.0,71.68382,7.6367526,44.999985,5.0,1012.6
20.710245,0.0,76.88889,7.42159,50.906143,10.0,1013.0
19.380245,0.0,84.81022,6.1305785,40.236343,46.0,1013.3
18.950245,0.0,87.12511,5.154415,24.775131,37.0,1013.5
18.640245,0.0,87.99177,3.6179552,354.28943,28.0,1013.5
18.220245,0.0,90.69695,2.6208394,15.945404,33.0,1013.6
17.590246,0.0,93.24463,2.5455842,44.999985,76.0,1013.5
17.380245,0.0,94.31408,0.5091169,135.0,55.0,1013.4
17.360245,0.0,95.16076,3.319036,167.47119,33.0,1013.7
18.160246,0.0,92.32695,1.2979984,123.69006,24.0,1013.9
19.620245,0.0,86.688835,1.835647,101.30993,19.0,1014.3
22.220245,0.0,77.215195,2.0991426,120.96376,38.0,1014.4
24.670246,0.0,66.72474,2.2768397,71.56504,45.0,1014.4
26.550245,0.0,59.57042,3.5455887,66.037506,50.0,1014.4
27.640245,0.0,56.962242,2.9024127,82.874985,43.0,1013.9
28.620245,0.0,53.989223,4.0249224,296.56506,45.0,1013.8
28.710245,0.0,53.605274,6.28713,293.6294,65.0,1013.6
28.200245,0.0,55.19144,8.766573,289.17902,79.0,1014.1
27.310246,0.0,58.042465,6.638072,310.60132,51.0,1014.4
25.250246,0.8,70.45102,4.510787,331.38956,56.0,1014.7
24.890245,0.6,71.85198,4.198285,329.03625,84.0,1014.9
24.450245,0.4,73.776596,2.0991426,30.963745,51.0,1014.6
23.830246,0.0,77.645775,0.8049845,26.565033,52.0,1015.0
22.470245,0.1,85.92451,1.609969,296.56506,63.0,1015.5
21.970245,0.0,86.79271,3.319036,282.5288,67.0,1016.1
21.480246,0.0,89.22173,5.7599998,270.0,64.0,1017.0
21.060246,0.2,91.33334,5.154415,294.77515,62.0,1017.5
20.910246,0.6,91.78177,5.692099,304.69516,99.0,1018.1
20.790245,0.6,91.54607,8.714677,321.70984,100.0,1019.0
20.230246,0.6,93.66044,9.360001,337.38013,96.0,1019.8
19.830246,0.5,93.937645,8.209263,344.74487,92.0,1020.4
19.270245,0.4,93.67808,6.439876,333.43497,93.0,1021.3
18.800245,0.2,92.71352,6.489992,340.55997,81.0,1022.1
18.270245,0.0,92.39174,7.771331,346.6075,54.0,1022.9
18.070246,0.0,91.035164,7.2359104,354.28943,63.0,1023.8
18.230246,0.0,88.06949,8.350138,7.431381,48.0,1024.4
18.860245,0.0,84.646576,9.6932955,15.068481,48.0,1024.9
19.920246,0.0,77.46065,11.165805,20.772247,39.0,1025.2
20.890245,0.0,73.03054,10.685391,32.619232,90.0,1025.5
21.990246,0.0,67.20484,10.587918,35.311203,94.0,1025.5
23.110245,0.0,63.494465,9.726664,38.990982,80.0,1025.2
24.080246,0.0,60.801266,9.422101,43.451828,55.0,1024.7
24.560246,0.0,59.258183,8.669949,41.63353,56.0,1024.5
24.900246,0.0,58.24693,7.9932966,35.837646,1.0,1023.8
24.850245,0.0,57.640507,8.049845,26.565033,0.0,1023.4
24.060246,0.0,58.723083,8.654986,16.927505,0.0,1022.8
